"name","latitude","longitude"
"Fab Lab IDEX Huando","-11.484915","-77.183799"
"FabLab JCCSSYL","22.453504","114.002999"
"Ongola Fablab","3.85776","11.507091"
"Yansokilab","3.969893","9.791879"
"Le Nautilus / MicroFolie","50.733312","1.600563"
"Fab Lab Strandir","65.702946","-21.679271"
"Trinity-Area High School Fab Lab","40.164412","-80.248434"
"FabLAB amadomakerUPF","-28.233467","-52.405684"
"D'lab Leeuwarden","53.199746","5.800719"
"Hope Lab","32.064699","34.772514"
"Fab Lab Madrid CEU","40.40016","-3.83506"
"FABLAB Bicol, Legazpi City Philippines","13.147044","123.729122"
"Le Prototype - EleFab","45.566169","5.926768"
"Makerspace 56","47.642312","-2.754169"
"Fablab Vichy Communauté","46.129339","3.430805"
"FABLAB UP CIDETE","8.174962","-80.976056"
"Social FabLab","42.724775","12.096597"
"Tinki Lab","-11.885392","-77.025957"
"Makerspace Bocholt","51.838663","6.604371"
"The Social Makerspace","43.20207","27.914896"
"Fab Lab IDEX Simon Bolivar","-12.057906","-77.108875"
"Fab Lab Joinville","-26.301161","-48.851294"
"Global Center for Digital Innovation","35.100129","-85.237321"
"Fab Lab IDEX Manuel Antonio Hierro Pozo","-13.150801","-74.219101"
"Fab Lab Armenia Education Foundation","40.746266","44.833634"
"Mt. Elliott Makerspace","42.331427","-83.045754"
"FAB LAB UPSA","-17.762898","-63.147768"
"FabLabIUB","23.815385","90.427694"
"Fablab Leoben","47.381017","15.096305"
"Offene Werkstatt Gilching","48.108953","11.300541"
"USC Maker Space","-26.718023","153.061388"
"Fab Lab Orhei","47.385557","28.829308"
"FabLab Allgäu","47.709999","10.320444"
"Kempodium","47.710006","10.320461"
"Fab Lab Maya","19.568591","-88.045608"
"BerryLab36","46.812097","1.675165"
"Sanjivani Fab Lab","19.900877","74.494696"
"Surry Design Lab","44.499338","-68.503438"
"FABLAB-OLMECA","18.047931","-94.402819"
"FabLab SFedU","47.215129","39.625959"
"Fabmobil","51.050409","13.737262"
"FabLab Karlsruhe e.V","49.004553","8.429154"
"3D-DRUCKZENTRUM-RUHR","51.458646","7.014211"
"Fab Lab Beni Suef STEM School","29.066135","31.099421"
"The Design Fablab","28.594487","77.326602"
"Pierce Fab Lab","38.003049","23.830139"
"ICI Nantes","47.225555","-1.537624"
"Pracownia Aktywnego Korzystania z Technologii Wrocław","51.127988","17.053762"
"FaberLab Varese","45.703327","8.90522"
"Fab lab Outaouais par La Fabrique Mobile de l'Outaouais","45.459193","-75.769728"
"Fablab puiching(Macau)","22.201551","113.548235"
"TECNOPUC FabLab - FreeZone","-30.060357","-51.169564"
"Cape Craft and Design Institute","-33.924869","18.424055"
"FabLab DongGuan","22.935358","113.887455"
"Dezentrale Dortmund","51.510074","7.439783"
"FAB LAB Godoy Cruz","-32.94356","-68.818526"
"Netaji Subhas Institute of Technology","28.704059","77.10249"
"Indian Institute of Technology","26.449923","80.331874"
"Lab Maker Living Lab MS","-20.453204","-54.605104"
"MVCCFABLab","43.077007","-75.218217"
"Tatcraft","50.14053","8.736442"
"Shukhov Lab","55.761305","37.633073"
"Fab Lab Akranes, Innovation Center Iceland","64.322357","-22.07443"
"FabLab Orléanais","47.844261","1.938959"
"OpenLab Hamburg","53.568831","10.107385"
"Fablab Ogeum","37.500487","127.141109"
"HONFablab","-7.807978","110.377268"
"Fablab UAE Van","25.218697","55.269396"
"ISA Innovation Centre","23.15365","113.43286"
"FabLab UAE School","25.276606","55.342779"
"coolcsn","42.130664","24.704919"
"GreenLab Microfactory","7.322873","3.788035"
"Makeo","43.720452","-1.052531"
"K-Lab Yangon","16.855579","96.135011"
"Fab Lab Leonardo da Vinci","-19.967309","-44.201192"
"MakersLab","52.022091","5.661235"
"LEAP Academy Fabrication Lab","39.946079","-75.118305"
"RépareRecycle / 974","-21.232859","55.578683"
"Fab Lab Castelldefels","41.276002","1.988794"
"Fablab Beni Suef","29.070946","31.102335"
"FabLab UNSAM","-34.581855","-58.519324"
"Edgewood Middle School Fab Lab","45.105741","-93.203814"
"LimouziLab","45.839634","1.267027"
"Fablab Poliba","41.119319","16.675099"
"FabLab Setagaya at IID","35.646369","139.680888"
"AMADOTEC FAB LAB","-23.079095","-47.213577"
"Fablab Zhengzhou","34.792369","113.543574"
"Protospace/FabLab Utrecht","52.09179","5.11457"
"ROBOKIDS centar","44.772181","17.191"
"FabLab BEN","44.802885","-0.546448"
"AIC-RNTU FabLab","23.134297","77.564291"
"FabLab Mahdia","35.502187","11.048569"
"FabLab TU-Berlin","52.513642","13.323186"
"fablab UDLA","-0.167262","-78.472632"
"FABLAB IZTECH","38.325292","26.630165"
"Valeggio FabLab","45.31581","10.76215"
"Fab Lab Boston @ South End Technology Center","42.34566","-71.075805"
"SFSD FAB LAB","42.978067","-87.875591"
"Digihub - FAB LAB Davao","7.086466","125.615387"
"Fab Lab AUC","30.019161","31.498589"
"Pickerington Mobile Fab Lab","39.88423","-82.753505"
"VASCSC FabLab","23.036155","72.549297"
"FabLab MinatoMirai - Kanagawa University","35.345079","139.260305"
"Choego FabLab","27.482549","89.632056"
"FabLab Ucontinental","-12.047479","-75.199018"
"Fab Lab Juarez","31.745403","-106.44863"
"FAU College of Engineering and Computer Science Fab Lab","26.373812","-80.101938"
"Polifactory","45.50419","9.16413"
"Batch Space","51.532409","-0.056105"
"Wabeno Fab Lab","45.439163","-88.658847"
"FABLAB MANTOVA","45.159643","10.822156"
"Fablab Riviera","46.458962","6.853378"
"Plus Portogruaro","45.782994","12.790826"
"KIET TBI PRAYAS SHALA FabLab","28.752857","77.497643"
"FAB LAB NOLA at Delgado Community College","29.9872","-90.10491"
"I.O.Me005","-2.176789","40.814631"
"FabLab Castelo Branco","39.814594","-7.507163"
"Growlab","44.869229","10.07432"
"FabLab Valsamoggia","44.470514","11.100863"
"Smarteducationlab fablab Lecce","40.336176","18.122013"
"Basque fab Lab ( power by Denokinn)","43.320056","-3.045629"
"LURLAB Ataun","42.979163","-2.181554"
"Creaticity FabLab","43.212403","13.28369"
"Fab Lab Bali","-8.793119","115.150132"
"MASTIC","45.194181","5.770199"
"CITC FabLab","61.210845","-149.810684"
"Nodelab Guidonia Montecelio","41.964667","12.761008"
"ElobourFabLab","30.228318","31.479866"
"kalubyaFaLab","30.228341","31.479895"
"Fablab UTMN","57.158357","65.527772"
"Industrial Studio","-35.423244","-71.64848"
"FabLab Cuiabá-BR","-23.471894","-47.431835"
"Fab LAB Facens","-23.471432","-47.428752"
"Tanzania Open Innovation Organisation (TOIO)","-5.086574","39.115463"
"CULTURE NUMERIQUE","48.69245","2.432996"
"Fablab Jababeka","-6.28278","107.176879"
"MakersAcademy","29.347213","48.086282"
"UValladolid","41.662781","-4.705365"
"IN-HUB Přerov","49.4545","17.448781"
"Fab Lab ""Club for Young Technicians""","54.844098","83.11388"
"DeVinci Fablab","48.895883","2.23639"
"FabLab Frosinone","41.640631","13.348033"
"Fablab Shenzhen - Shenzhen Open Innovation Lab","22.509809","114.054823"
"C -Fabrication Laboratory","30.627032","104.076535"
"Marin Country Day School - Makers' Lab","37.919935","-122.49091"
"Mackenzie Campinas","-22.885707","-47.068607"
"Mini Fablab Kerala SNGCE","10.008245","76.453105"
"Haystack Fab Lab","44.188882","-68.584493"
"FabLab Senai-UEMS","-22.258417","-54.800352"
"Aegean Idea Lab","37.068463","25.260102"
"Fablab Gearbox","-1.302035","36.837933"
"DronesLab","50.410861","4.451532"
"Club ATP Lab","-32.408739","-63.253958"
"EigerMaker - Makerspace & FabLab Berner Oberland","46.692313","7.876584"
"L'Atelier du PlayLab","43.561416","1.501866"
"BeeLab - Laboratório de Fabricação Digital do Parque Tecnológico Jataí","-17.925033","-51.716085"
"Fabrik@Boom","44.756615","-0.694389"
"Médiathèque Les Carmes (Coop fablab)","43.69353","5.50371"
"Fablab Centro TICS","14.625874","-90.513232"
"LAB-LOB","40.347625","-3.696269"
"Fab Lab Libya","32.07932","20.071088"
"FAB LAB GAMT","-23.107138","-45.701444"
"FabLab Maadi STEM School","29.963653","31.311387"
"Fab Lab Daejeon","36.355539","127.367752"
"Studio 5t","41.9007","12.468987"
"Lincoln FabLab","40.016458","-82.865554"
"FabLab SUPSI","46.035702","8.966155"
"Trinity-Area Middle School Fab Lab","40.148823","-80.264263"
"SCI - FABLAB MAGURELE","44.349966","26.031042"
"VEO","-12.068787","-77.078011"
"Fab Lab PUCP","-12.068461","-77.078773"
"Fab Lab Passo Fundo","-28.254178","-52.395963"
"Fab Lab Kambsdalur","62.219708","-6.809846"
"FabLab Vosges","48.28097","6.94816"
"FAB LAB LIVRE SP CENTRO CULTURAL SÃO PAULO","-23.571475","-46.640214"
"POMlab","44.555452","7.736543"
"FAB LAB LIVRE SP CEU TRÊS PONTES","-23.478372","-46.381302"
"FAB LAB LIVRE SP CEU HELIÓPOLIS","-23.622172","-46.590795"
"FAB LAB LIVRE SP CHÁCARA DO JOCKEY","-23.598009","-46.744681"
"FAB LAB LIVRE SP CEU ANHANGUERA","-23.439784","-46.787138"
"Sanku Lab","9.550278","-13.672011"
"FABLAB BLEST GANA","-33.519613","-70.638154"
"FABLAB ABG","-33.52015","-70.637471"
"Vectorealism FabLab","45.437977","9.232026"
"Station K","5.160316","-52.64808"
"PL Fablab KSA","24.765947","46.661608"
"Agency of innovation","57.005064","40.976654"
"FAB LAB LIVRE SP CENTRO CULTURAL DA JUVENTUDE","-23.475924","-46.670416"
"FABLAB Hamamatsu","34.710778","137.726108"
"KAIST Idea Factory","36.370717","127.357351"
"Fab Research Yokohama (Keio University)","35.442563","139.641344"
"Fab Lab NURIS","51.093921","71.398746"
"Mini FabLab MakerHousehold","52.226384","6.92236"
"American Center Korea","37.540003","126.973466"
"MakerHouse RI:UM","35.871037","128.588009"
"Fablab Unitec","14.048087","-87.174125"
"FabLab19","45.15482","1.509037"
"Innovation Lab for Operations","32.218173","-7.935658"
"Space NV","55.709589","12.521759"
"FabLab Liepaja","56.50226","21.012868"
"FabLab - OCTT Homiel","52.47442","30.99671"
"Bright Up","26.216738","50.19827"
"DIY-Holzwerkstatt","51.350108","12.499156"
"Fab Lab Escola SESI - Marília","-22.241162","-49.926989"
"Ingenio Triana","37.377724","-6.003694"
"Fab Lab Escola SESI - Ourinhos","-22.963091","-49.887017"
"Soddy Daisy Middle School Volkswagen eLab","35.263236","-85.17159"
"Envite Design Lab","40.25516","-82.888729"
"Lake Mac Libraries Fab Lab","-33.091984","151.637392"
"Fab Lab Escola SESI - Mauá","-23.663252","-46.449266"
"Matusa FabLab Sciacca","37.50724","13.081728"
"FABLAB CASABLANCA","33.617902","-7.48517"
"Fab Lab Escola SESI - Ipiranga","-23.582438","-46.608063"
"FabLab Solidaire Mamiratra","-18.9107","47.542981"
"FabLab Guldborgsund","54.769851","11.87029"
"cityfab 2","50.872964","4.415625"
"ISTIALAB","47.478612","-0.563717"
"FabLab Onaki","45.425419","-75.717912"
"Fablab Micro Folie Evreux","49.025648","1.172071"
"La Shop","48.803574","-79.204979"
"Fablab SV (El Salvador)","13.693387","-89.235469"
"Howard Connect Academy Invention Collaboratory","35.026539","-85.309138"
"HCA Invention Collaboratory","35.0261","-85.309825"
"The Howard School VW eLab","35.02601","-85.309744"
"Kivu group corporation","-2.512302","28.848028"
"Lisungi Fablab","-4.311735","15.303603"
"FAB LAB SANTA CRUZ","-17.774356","-63.192582"
"UPSA Maker Space","40.963557","-5.666339"
"Fablab O - Shenzhen “数制”工坊-深圳站","22.720923","114.246822"
"FABLAB UJAEN","37.787278","-3.775328"
"Green FabLab, Kamp-Litfort","51.498133","6.548884"
"Nexus International School (Singapore) Makerspace and Fab Lab","1.319258","103.775738"
"iMakerbase","22.60536","113.848278"
"Bright Youth Council","-25.525355","28.100563"
"Laboratorio de Artesanía Digital","37.838227","-0.793732"
"Brooks Crossing Innovation Lab","36.984147","-76.42371"
"Fab Lab de l'Académie Ste-Thérèse","45.64638","-73.774984"
"Fab Lab AST","45.64638","-73.774984"
"LURLAB mobile","43.022038","-2.272022"
"At3flo","47.0043","7.106496"
"Stanford Learning FabLab","37.441883","-122.143019"
"Stoughton High School","42.923418","-89.235208"
"Fab Lab Houston","29.900995","-95.344388"
"FabLab Bangkok","13.720484","100.498353"
"Fab Lab Escola SESI - São José dos Campos","-23.251901","-45.885259"
"Snepo FabLab Sydney","-33.874935","151.214937"
"Fab Lab Escola SESI - Tatuí","-23.342322","-47.839064"
"FabLab of ITMO University","59.93428","30.335099"
"RDFLAB FIU","25.75895","-80.375613"
"EHove Career Center Fab Lab","41.33146","-82.632081"
"Fablab Badajoz","38.884186","-7.003006"
"Fablab Ostiense","41.867587","12.478949"
"FabLab UniTrento","46.068089","11.149776"
"Fabdulys","43.513794","1.17891"
"SPACE+SPACE FabLab","3.08095","101.613"
"Fablab Abruzzo Digitaleria","42.461794","14.216096"
"The Beach Lab","48.135125","11.581981"
"POALAB","-30.026147","-51.221239"
"FabLab Gaziantep","37.035063","37.313812"
"Fab Lab Escola SESI - A.E. Carvalho","-23.535861","-46.47542"
"FAB LAB LIVRE SP CASA DA MEMÓRIA ITAQUERA","-23.535769","-46.45534"
"Fair Use Building and Research (Fubar) Labs","40.486802","-74.459238"
"LAB ABERTO FAB LAB","39.091725","-9.259441"
"Fabrico","44.933955","4.893605"
"IDEAStudio","29.736032","-95.574035"
"IDEX PERU JAPÓN","-6.22961","-77.869954"
"Atölye Ankara","39.968082","32.838339"
"FabLab-UtoPi","46.80641","4.415033"
"FabLab DEU","35.145474","129.036813"
"Schenectady-GE Mobile Fab Lab","42.814243","-73.939569"
"FAB LAB ENIAC","-23.47234","-46.53083"
"FabLab Mallorca","39.542533","2.741153"
"Fab Lab IDEX Carlos Salazar Romero","-9.126724","-78.52318"
"Fab Lab Escola SESI - Bauru","-22.332062","-49.078318"
"Fablab Brussels","50.822373","4.386691"
"Niba maker space","34.341067","108.939714"
"Stadslab Eindhoven","51.438134","5.487659"
"Fablab Imola","44.353266","11.693217"
"EL FABSPACE Beb Dzira","36.79385","10.178183"
"Fab Lab IDEX Huancavelica","-12.783853","-74.97738"
"FAB LAB EMGYTEC","-12.066098","-77.054599"
"WE DO FAB LAB","45.572144","8.639177"
"Syskrack","40.632364","16.283492"
"FabLab Unicomfacauca","2.442223","-76.60539"
"ASU Media and Immersive eXperience Center FabLab","33.416824","-111.829517"
"Fab Lab IDEX Pasco","-10.665146","-76.251853"
"Fab Lab IDEX Nueva Esperanza","-8.080122","-79.035852"
"FabLab ENIT","36.828633","10.141519"
"FabLab Groene Hart","52.161522","4.743959"
"Fab Lab Escola SESI - Taubaté","-23.01681","-45.573992"
"Fab Lab IDEX República Federal de Alemania","-6.774492","-79.851863"
"FabLab Bergen op Zoom","51.495101","4.288863"
"Fab Lab Escola SESI - São José do Rio Preto","-20.809338","-49.36483"
"Fab Lab IDEX Pedro A Del Águila Hidalgo","-3.748595","-73.258798"
"Linguere Fablab","14.732812","-17.456187"
"FabLab Kannai","35.446611","139.637728"
"Fab Lab IDEX Nor Oriental de la Selva","-6.49576","-76.356698"
"Fab Lab IDEX Suiza","-8.390892","-74.57569"
"Fab Lab Escola SESI - Ribeirão Preto","-21.190583","-47.776592"
"Mini FabLab FISAT","10.231416","76.408794"
"Collaboration Space","40.893413","29.377755"
"FAB LAB LIVRE SP C.F.C. CIDADE TIRADENTES","-23.580126","-46.389843"
"FabLab Singapore Polytechnic","1.309146","103.779004"
"STEAM Fab Lab TASIS Dorado","18.444954","-66.270024"
"Espacio Maker UNA","10.003069","-84.116827"
"Fab Lab Escola SESI - Birigui","-21.299332","-50.332695"
"Lal Bahadur Shastri Mini Fab Lab Kasaragod","12.502931","75.080056"
"Fab Lab Escola SESI - Campinas","-22.915463","-47.067825"
"Fab Lab Cardiff","51.494821","-3.212362"
"Sale Creek VWeLab","35.382469","-85.105059"
"La Passerelle","46.726681","2.506221"
"FabLab Kaunas","54.903925","23.957784"
"FabLab Bohol","9.646896","123.855911"
"FabLab Coventry","52.407545","-1.493445"
"Fablab Narmadalaya","22.120062","75.687938"
"Fablab CST - Phuntsholing, Bhutan","26.850176","89.394001"
"FabLab Madurai","9.90869","78.109558"
"Fab Lab Minya","28.100694","30.752613"
"CSAS VW eLab","35.050417","-85.294797"
"Fablab ÉvoraTech","38.547537","-7.910693"
"Fab Lab MDP","-37.99607","-57.557931"
"RuralLab","46.744746","0.931698"
"MIY MakerS","46.806984","7.177519"
"Inno FabLab","41.16418","28.769686"
"Creative Spark Enterprise Fablab","53.984315","-6.383099"
"FabLab Underes Ätzisloo","47.761211","8.586822"
"Digital Craft House","35.850638","50.98841"
"Fablab da Firjan SENAI Caxias","-22.783334","-43.307887"
"CNU Inno-Factory(Chungnam National University)","36.368812","127.346812"
"FabLab Odemis","38.219599","27.969243"
"SDG Solution Space","46.220696","6.14706"
"fablab@strathclyde","55.861884","-4.245286"
"Hackspace Catania","37.513299","15.088044"
"ACE Lab","32.346547","-97.424115"
"Fablab Bristol - Saint Gobain","51.528005","-2.588788"
"Fab Lab UN Medellín","6.263767","-75.578636"
"FabLab da Firjan SENAI Nova Friburgo","-22.284334","-42.533108"
"Smart Materials","49.739708","4.717862"
"Hand Made","41.292487","-72.619644"
"Things Lab","41.320161","19.805164"
"Fab Lab Isafjordur","66.074063","-23.134874"
"42Wolfsburg FabLab","52.426763","10.789528"
"Fab Lab Hartlepool","54.683526","-1.216293"
"KAUST Prototyping Core Lab","22.30898","39.103666"
"Hobotorez","50.357842","30.608199"
"SEDI-Cup-ct","37.601722","-0.979471"
"Markham MakerSpace","-12.125101","-77.016286"
"Fablab Agrigento","37.313228","13.579194"
"skylabworkshop","35.307085","139.552187"
"Tata Centre for Technology and Design (TCTD)","19.130802","72.91734"
"FabLab B3","50.644868","5.590546"
"Artilab Foundation","13.021271","77.539945"
"Fablab Chennai","12.931671","79.897044"
"Fabulosa Lab","-22.926481","-43.17689"
"ЦМИТ ""Авиатор"" - Aviator CMIT","55.849126","49.093817"
"Bio-Fab","43.636939","3.866147"
"McKinley South End Academy Fab Lab","42.344662","-71.073095"
"NCCU Fab Lab | North Carolina Central University","35.975553","-78.902811"
"Fab Lab Pembrokeshire","51.700923","-4.925987"
"Fab Lab IDEX Francisco de Paula Gonzales Vigil","-17.993955","-70.244264"
"FabLab Sion","46.230756","7.362828"
"ArD TechLab","33.89996","35.483755"
"ISA Innovation Centre Liwan","23.056837","113.196068"
"FabLab Castanheiras","-23.471115","-46.850151"
"FabLab Kids - Portal Bosque","-34.900156","-54.849823"
"Fab Lab Escola SESI - Franca","-20.542713","-47.38236"
"FabLab DAZAIFU","33.50814","130.506275"
"ebers ideas","19.199743","-98.815572"
"Fablab Tiers lieu de Carpentras","44.054892","5.045954"
"FabLab CFUV","44.957943","34.091606"
"Fab Lab Escola SESI - Limeira","-22.575515","-47.49089"
"MarkerLab","45.679336","11.92558"
"FabLab Jujuy","-24.185786","-65.299477"
"Fab Lab Aachen at RWTH Aachen University","50.778476","6.059939"
"Fab Lab IDEX Jorge Basadre Grohman","-12.592323","-69.194425"
"Pronto3D Unochapecó","-27.094037","-52.666486"
"FabLab Kielce","50.86797","20.626711"
"FabLab Kielce Stowarzyszenie Naukowo-Techniczne","50.868167","20.626651"
"Le Konk Ar Lab","47.884766","-3.915159"
"FabLab Amman","31.996397","35.898321"
"FAB LAB CITEB","-22.328668","-49.066069"
"SIFC ACT Center","22.783812","113.837937"
"ESPOCH-FAB-LAB","-1.665023","-78.658879"
"FabLab USMP","-12.072287","-76.942566"
"FABLAB ""L"" in Poland, Lubelskie","51.446483","21.974967"
"FAB LAB CENTRO CULTURAL DA PENHA","-23.525866","-46.548419"
"FabLab Kenitra","34.256279","-6.581407"
"iLab Veracruz","19.543775","-96.910181"
"SMARTiLab","33.962706","-6.837378"
"Fab Lab Fort Smith","35.385924","-94.398548"
"TUC Lab","35.518304","24.038359"
"FabLab Busan_Route","35.117136","129.088077"
"Digital Fabrication Space @ Science Centre Singapore","1.332858","103.736143"
"Fab Lab Kä Träre","9.94039","-84.047613"
"Fablab Chengdu DiiLab 地火实验","30.71398","104.011452"
"FabLab CTU-Tuburan","10.718355","123.819573"
"Fab Lab N2","24.775804","46.660124"
"Fab lab Riyadh","24.775824","46.660241"
"Fabryka Pasji","51.94628","15.522598"
"FabLab Unipam","-18.574451","-46.513701"
"FabLab Vilnius | Meškėnų laboratorija","54.695299","25.30876"
"Fab Lab Limerick","52.665901","-8.623945"
"FAB LAB Villa La Angostura","-40.760034","-71.647585"
"Fablab Quang Nam","15.558239","108.491206"
"Physalis Lab","-33.450495","-70.683913"
"FabLab Vicenza","45.529519","11.49915"
"Miami Valley Career Technology Center Fab Lab","39.845776","-84.328903"
"fab-c","50.404785","4.438636"
"EnCube Labs","23.019632","72.553458"
"Fab Lab Firjan SENAI Campos","-21.753321","-41.338199"
"NJV Akhuwat FabLab","24.862362","67.019663"
"QSTSS FabLab","25.227468","51.470048"
"JWPTI fablab","26.935688","90.368313"
"CUArch Fab Lab","38.934497","-76.997469"
"FabLab Mazara","37.655806","12.58912"
"FabLab.blue","51.793756","6.143449"
"Fablab Gijón","43.508289","-5.690641"
"QBIC Fab Lab","25.166392","51.404855"
"SCIFI","42.63182","23.36663"
"Casanostra","33.590219","-7.629509"
"Reynoldsburg Battelle Fab Lab","39.97076","-82.751485"
"Fab Lab Siam","13.681328","100.525048"
"Open Edge","48.805968","6.712978"
"FabLab Münster","51.960665","7.626135"
"Greenhouse MakerLab","42.054967","-87.916289"
"DesignCNC","-23.223701","-45.900907"
"Fab Lab Nantong","31.97652","120.91184"
"Maker Hanoi","21.042253","105.805001"
"Polsky Exchange Fab Lab","41.799358","-87.589461"
"FabLab Truck","52.366976","4.937145"
"ZB45 Makerspace","52.366976","4.937145"
"Fablab XI’AN","34.24109","108.92883"
"JunksionXlabs","18.009272","-76.745636"
"Fab Lab Ajaccio","41.926479","8.734842"
"Marymount School Fab Lab","40.786553","-73.951068"
"INSTITUTO FAB LAB BRASIL","-23.555181","-46.67399"
"Le Village Graphic - FabLab","43.59337","7.057407"
"DAU Fab Lab","24.713552","46.675296"
"Sustainable South Bronx","40.85","-73.866667"
"Mobile Fab Lab, Fab Labs Carolinas","35.994033","-78.898619"
"Upper St. Clair Fab Lab","40.334751","-80.070905"
"Sinclair Community College Fab Lab","39.758948","-84.191607"
"Brescia Fablab","45.522717","10.198173"
"MC2STEM High School","41.540643","-81.559169"
"PCI ProtoLab","50.030774","21.999526"
"FabLab Addis","9.037717","38.755227"
"FabLab-ZS PengLai","37.817382","120.790047"
"Cofactory","-31.422904","-64.194491"
"Fab Lab IDEX Tupac Amaru","-13.532047","-71.928903"
"Fab Lab Escola SESI - Piratinga-Osasco","-23.514126","-46.78701"
"FabLab Western Sicily","37.79989","12.43166"
"FAB LAB Escola SESI-SP Araraquara","-21.777343","-48.162763"
"Xplore Studio","24.72934","46.641677"
"Charlotte Latin Fab Lab","35.079832","-80.774906"
"FabLab Centro de Innovación UC","-33.49782","-70.615262"
"EnergyLab Lomé by Energy Generation","6.190824","1.249267"
"Smart Mall","-23.496341","-47.467496"
"QuitandaLab - FabLab","-12.14754","-45.023589"
"FabLab Malopolska","50.07392","19.912617"
"Goldorhack","48.841695","-1.564392"
"FabLab Umeå University","63.820601","20.277998"
"RIBOLAB","48.194544","7.321548"
"Fab Lab Akureyri","65.671819","-18.101693"
"FabLab VdA","45.737998","7.328182"
"Fab Lab Provence","43.293476","5.389933"
"Qinhuangdao Innovation Laboratory","39.9345","119.61063"
"FAB LAB RIO","-22.884865","-43.312452"
"TaMaCo","-34.642958","-58.406064"
"PlusX Brighton Fablab","50.842158","-0.121241"
"Shaoxing Open Innovation Lab","29.996659","120.56479"
"Fábrica de inventores","21.057176","-89.531235"
"Fab Lab UPeU","-11.991713","-76.840203"
"Fablab,Noida","28.615502","77.366038"
"Developer Fab Lab","9.106847","7.409741"
"FabLabz","11.022254","76.986967"
"Createch","43.665174","1.504071"
"IoTLabSu","5.830945","-55.198691"
"FabLab UNR","-32.96615","-60.624315"
"FabLab Brno","49.232967","16.572902"
"FabLab Experience","49.233128","16.572372"
"FabCube","45.989992","12.297197"
"FabLab Region Rothenburg o.d.T. e.V.","49.378352","10.178048"
"CimeLab","44.901128","6.633771"
"Saxion FabLab Enschede","52.220235","6.888603"
"Soko Lab","41.42435","2.188874"
"FANLAB","48.871961","2.482992"
"FABLAB CALDERARA","44.54429","11.26186"
"Center for Rapid Innovation / Werkstaette Wattens","47.286907","11.592372"
"FabLab Benfica","38.746159","-9.195307"
"UNAM FABLAB","19.309125","-99.185968"
"FABLAB CARAGA","8.958585","125.595758"
"Fab Lab Escola SESI - São Bernardo do Campo","-23.71235","-46.575212"
"FABJARDIN","19.268588","-98.891126"
"Laboratório de Fabricação Digital (LFD)","-26.891665","-49.083433"
"FabLab Lazio Roma","41.890213","12.517878"
"Valley Middle School of STEM FAB LAB","44.72692","-93.239738"
"Aula Stem FabLab","5.056023","-75.491202"
"Laboratório Aberto SENAI FIEMG","-19.918725","-43.938396"
"FABLAB ALAHSA","25.409845","49.558279"
"Crookston NW MN FAB Lab","47.79053","-96.602388"
"FABLAB ILIAUNI","41.712929","44.748509"
"FabLab PTS - Parque Tecnológico de Sorocaba","-23.48387","-47.471885"
"FabLab Rzeszów","50.06351","21.978982"
"FabLabVicenteLopez","-34.542409","-58.512194"
"Fablab Coh@bit IUT Bordeaux","44.79083","-0.611331"
"Işık Fab Lab","41.168753","29.560805"
"L'Architech - Collège de Montréal","45.494585","-73.585001"
"Ingegno Maker Space","51.05029","3.657287"
"Fablab campeche","-27.665803","-48.481487"
"Seoul Innovation Fab Lab","37.608417","126.933753"
"FAB LAB LIVRE SP VILA RUBI","-23.727957","-46.697211"
"FabLab USAL","40.385033","-5.760836"
"FabLab Xtrene","38.678593","-6.419499"
"EAN Lab","4.663518","-74.05505"
"GreenTech Innovation","36.754812","3.455687"
"Dustin Lab","21.007739","105.849828"
"FABLAB Torres Novas","39.452804","-8.611244"
"Negosyo Center - Fabrication Laboratory and Co-Working Space Ilocos Region (FAB LAB Ilocos)","17.624257","120.400966"
"Fab Lab Austurland","65.148582","-13.680206"
"Fab Lab Uniara","-21.797174","-48.178198"
"Pars IoCAD","35.721909","51.393152"
"STEM IA High School FabLab","51.086816","-114.137745"
"The Hive","42.373876","-71.110279"
"Spazio Geco - Geco Fab Lab","45.181898","9.157275"
"Fab Lab Tijuana","32.518212","-117.0397"
"SOCOM Fab Lab","27.950874","-82.456903"
"Fablab Santa Monica","19.525688","-99.231151"
"PSU FABLAB","15.988242","120.573585"
"Skaperhuset Sor","58.218253","7.908606"
"Fablab O - Shanghai “数制”工坊-上海站","31.2805","121.50852"
"Fab Lab Escola SESI - Suzano","-23.534129","-46.320181"
"Fablab Dronten","52.531771","5.729578"
"Fablab EDP","38.784658","-9.104764"
"KromLabòro Caserta FabLab","41.04271","14.381467"
"Laboratorios Cesar","41.659323","-0.907229"
"Jigme Namgyel Wangchuck  Super FabLab, Bhutan","27.427734","89.651086"
"Curitiba Fab Lab - Prefeitura Municipal de Curitiba","-25.44136","-49.220163"
"FabLab Kuriyama","43.057753","141.783056"
"Fablabaro","41.99011","12.48052"
"FabLab Skopje","42.00385","21.41075"
"Kamorking38","55.064969","82.936021"
"FabLab ULC-Icam","-4.471086","15.301411"
"Farol da Criatividade","-29.730106","-51.178821"
"Fablab Salem","11.712701","78.088236"
"UPCFAB Terrassa","41.564098","2.022316"
"Inventors Lab @ Petridish","-45.879282","170.499874"
"Fablab Trichy","10.677928","78.599494"
".buro","46.453628","30.718649"
"Fab Lab Húsavík","66.046885","-17.344575"
"Suli Innovation House","35.554763","45.425672"
"MuHub innovative factory","33.59753","-7.619915"
